scorer,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000
bodyparts,head,head,head,neck,neck,neck,mid,mid,mid,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
5728,235.40111058950424,454.2387878894806,0.9999933242797852,222.79889678955078,451.1440563797951,0.9999973773956299,215.20575952529907,445.41614186763763,0.999998927116394,206.68238878250122,437.8036823272705,0.9999991655349731
5729,234.31419372558594,452.54940789937973,0.9999936819076538,224.6571102142334,451.7710067778826,0.9999974966049194,215.12427878379822,446.03189754486084,0.9999991655349731,207.178227186203,437.66917884349823,0.9999983310699463
5730,233.02836537361145,452.7384339570999,0.999997615814209,224.14973068237305,451.74271696805954,0.9999985694885254,215.09165382385254,446.08062648773193,0.9999992847442627,207.49450874328613,437.6295750141144,0.9999979734420776
5731,232.04401636123657,452.23342710733414,0.999997615814209,223.01686024665833,451.2907217144966,0.9999979734420776,215.16881561279297,446.0805335044861,0.9999994039535522,208.45525074005127,437.30559527873993,0.9999974966049194
5732,231.7426519393921,451.71931529045105,0.9999967813491821,222.79364132881165,451.16547125577927,0.999996542930603,214.73699617385864,445.5690655708313,0.9999994039535522,207.86543464660645,437.6369390487671,0.9999982118606567
5733,231.23644971847534,451.3004271388054,0.9999945163726807,222.22201299667358,450.729687333107,0.9999948740005493,213.98357605934143,445.8599054813385,0.9999994039535522,208.21913719177246,437.6822237968445,0.9999977350234985
5734,231.13846111297607,450.77294886112213,0.9999949932098389,222.3855516910553,450.58377385139465,0.9999948740005493,213.63590550422668,445.40931153297424,0.9999994039535522,207.46392488479614,437.841757774353,0.999997615814209
5735,230.9993553161621,450.8176519870758,0.999997615814209,221.71162462234497,450.23797082901,0.9999958276748657,212.35211941599846,444.93809098005295,0.9999996423721313,206.56126022338867,438.0288596153259,0.9999974966049194
5736,231.06405544281006,449.45577478408813,0.9999977350234985,221.76436007022858,449.9289219379425,0.9999936819076538,212.31492203474045,445.1006133556366,0.9999994039535522,207.21802616119385,438.03486227989197,0.9999969005584717
5737,230.59606266021729,449.2793185710907,0.9999953508377075,221.66441237926483,449.16267108917236,0.9999926090240479,212.56842750310898,445.1225324869156,0.9999996423721313,208.12852334976196,437.6820619106293,0.9999958276748657
5738,228.34209245443344,449.18881726264954,0.9999926090240479,221.92622315883636,448.4988520145416,0.9999899864196777,212.8781926035881,445.34953582286835,0.9999997615814209,208.42969274520874,437.8751963376999,0.999997615814209
5739,227.7824291139841,449.30354595184326,0.9999926090240479,221.52423012256622,448.60716557502747,0.9999847412109375,212.83852034807205,444.89162170886993,0.9999997615814209,209.04042959213257,437.7408071756363,0.9999971389770508
5740,228.0365756265819,448.91244983673096,0.9999823570251465,221.9513599872589,448.87474298477173,0.9999808073043823,212.74168664216995,445.1537358760834,0.9999995231628418,208.70678329467773,438.2006697654724,0.999997615814209
5741,227.38661885261536,449.34551882743835,0.9999934434890747,221.6016148328781,448.91848134994507,0.9999837875366211,212.29284715652466,444.8066870570183,0.9999995231628418,208.5605001449585,437.3903464078903,0.9999973773956299
5742,227.79054225981236,448.79658579826355,0.9999810457229614,221.39535331726074,448.72050309181213,0.9999895095825195,212.40632382035255,444.79522746801376,0.9999997615814209,207.91102170944214,437.7919763326645,0.9999974966049194
5743,227.5769321024418,448.7701253890991,0.999980092048645,221.5657480955124,448.7056589126587,0.9999864101409912,211.9385769404471,444.9995122551918,0.9999997615814209,207.45211744308472,437.810023188591,0.9999972581863403
5744,227.03503012657166,448.2431275844574,0.9999780654907227,221.50754761695862,448.9423749446869,0.9999866485595703,212.23242098093033,444.8851246237755,0.9999997615814209,208.23079442977905,438.01044750213623,0.9999977350234985
5745,226.52166664600372,448.154673576355,0.9999744892120361,221.27207946777344,448.15413904190063,0.9999830722808838,212.0171667933464,444.6720933318138,0.9999997615814209,207.8676872253418,437.0732797384262,0.9999964237213135
5746,226.3599044084549,448.03388500213623,0.9999642372131348,220.69894361495972,448.49521112442017,0.9999827146530151,211.8689915239811,444.6628311276436,0.9999997615814209,209.21016883850098,437.0982891321182,0.9999932050704956
5747,226.79789686203003,447.0746512413025,0.9999228715896606,220.43950602412224,448.12494945526123,0.9999737739562988,212.03524346277118,444.5990355014801,0.9999996423721313,208.72557401657104,437.37108516693115,0.9999942779541016
5748,227.40773051977158,447.5175840854645,0.999944806098938,219.58757677674294,448.1966495513916,0.9999791383743286,212.41550487279892,444.54864943027496,0.9999996423721313,209.9828462600708,437.60800778865814,0.9999877214431763
5749,227.1777229309082,447.4646244049072,0.9998877048492432,220.0092363562435,447.7378568649292,0.9999682903289795,212.4061742424965,444.5487411022186,0.9999997615814209,209.49098682403564,437.0548211336136,0.9999855756759644
5750,227.0760174393654,445.22681403160095,0.999829888343811,219.27223831415176,447.8142352104187,0.9999560117721558,212.35354030132294,444.813678085804,0.9999995231628418,210.42769050598145,437.41185998916626,0.9999706745147705
5751,226.40194511413574,446.01819944381714,0.9999556541442871,219.3100997209549,448.04807353019714,0.9999716281890869,212.13372196257114,444.83503925800323,0.9999991655349731,210.1921844482422,437.65837359428406,0.999988317489624
5752,226.13389229774475,445.65330731868744,0.9998455047607422,218.62155294418335,447.9827938079834,0.999961256980896,211.61437484622002,444.88945347070694,0.9999995231628418,210.204824924469,438.0441794395447,0.9999856948852539
5753,226.4320775270462,445.88574373722076,0.9999058246612549,217.707115650177,447.65763759613037,0.9999747276306152,212.2359861433506,445.2877620458603,0.9999995231628418,210.30456352233887,437.29561483860016,0.9999778270721436
5754,225.5403757095337,446.18586564064026,0.9997994303703308,217.1539797782898,447.5026259422302,0.9999603033065796,211.9322085082531,444.2481257766485,0.9999996423721313,210.63318395614624,437.35955107212067,0.9999772310256958
5755,226.26363861560822,446.04039549827576,0.9997343420982361,216.79903316497803,447.35095834732056,0.999976634979248,211.48182541131973,444.6430342197418,0.9999996423721313,210.35566520690918,437.5634957551956,0.9999741315841675
5756,225.7640027999878,443.36668157577515,0.9998927116394043,216.12729597091675,447.25505352020264,0.9999666213989258,211.7833391726017,444.08509232103825,0.9999997615814209,210.7266058921814,437.3625316619873,0.999984622001648
5757,225.5655927658081,446.1614258289337,0.9999090433120728,215.74240398406982,447.24404430389404,0.9999721050262451,211.22821474075317,443.8790944367647,0.9999997615814209,211.08117198944092,437.64100790023804,0.9999836683273315
5758,226.38312137126923,445.8393108844757,0.9998956918716431,216.43023920059204,447.08443689346313,0.9999604225158691,211.4864199757576,444.10724448412657,0.9999997615814209,210.246479511261,437.9659618139267,0.9999737739562988
5759,225.9808964729309,441.7554569244385,0.9999521970748901,216.5637068748474,446.8780093193054,0.9999419450759888,211.5206245481968,443.68800631165504,0.9999996423721313,210.7057433128357,438.60672640800476,0.999982476234436
5760,225.67393255233765,440.99239587783813,0.99998939037323,216.01325130462646,446.6610760688782,0.999963641166687,211.37536525726318,444.190066576004,0.9999996423721313,211.87367248535156,437.96678018569946,0.99996018409729
5761,225.77297472953796,438.973730802536,0.9999946355819702,215.99201560020447,446.12216210365295,0.9999651908874512,211.17583626508713,443.4771859049797,0.9999998807907104,211.13246965408325,438.1173851490021,0.9999691247940063
5762,226.44221246242523,438.1002445220947,0.9999899864196777,215.95329976081848,443.95571851730347,0.9999608993530273,210.7332408428192,442.36140155792236,0.9999997615814209,211.22290182113647,438.96650099754333,0.9999456405639648
5763,226.037890791893,438.29998207092285,0.999981164932251,215.54207229614258,444.6431188583374,0.9999821186065674,210.09115874767303,443.11002349853516,0.9999998807907104,211.87544107437134,438.94005393981934,0.9998464584350586
5764,225.88622975349426,438.23035645484924,0.9999887943267822,215.63029837608337,444.31211948394775,0.9999645948410034,210.83782851696014,443.10784006118774,0.9999997615814209,212.46004581451416,438.57570147514343,0.9998369216918945
5765,225.44513511657715,436.6698630452156,0.9999831914901733,215.9344391822815,443.9301247596741,0.9999827146530151,210.53533148765564,443.0380778312683,0.9999998807907104,213.02394771575928,439.5120391845703,0.9995935559272766
5766,224.21150374412537,434.9189786911011,0.9999847412109375,216.3551483154297,442.63959550857544,0.9999933242797852,211.5362783074379,442.61624813079834,0.9999997615814209,216.4850664138794,440.4029276371002,0.9963663816452026
5767,223.58668994903564,433.8500828742981,0.9999725818634033,216.12388563156128,441.7799563407898,0.9999964237213135,210.7443379163742,442.20225954055786,0.9999998807907104,215.87538623809814,441.4196262359619,0.9955877065658569
5768,223.55173540115356,433.6635227203369,0.9999738931655884,216.26693487167358,441.76529121398926,0.9999969005584717,210.7746490240097,442.47304677963257,0.9999998807907104,214.77286314964294,441.0987455844879,0.9968453049659729
5769,223.6146092414856,434.63007974624634,0.9999638795852661,215.96681237220764,441.6943869590759,0.9999966621398926,210.73043143749237,441.5593271255493,0.9999998807907104,215.0802869796753,440.08288860321045,0.99693763256073
5770,223.15493297576904,433.39159631729126,0.9999854564666748,215.65041375160217,441.4313220977783,0.9999977350234985,211.17800968885422,442.0247344970703,0.9999996423721313,216.042489528656,440.598970413208,0.9934110045433044
5771,223.33808755874634,431.9791488647461,0.9999940395355225,216.3771448135376,440.6966300010681,0.9999984502792358,211.84366999566555,441.4040858745575,0.9999997615814209,216.64244651794434,441.41177773475647,0.9893480539321899
5772,223.63277864456177,427.47801780700684,0.9999978542327881,216.32244491577148,439.41712760925293,0.9999986886978149,211.83575753867626,441.51135993003845,0.9999996423721313,217.2817234992981,442.7824424505234,0.9860446453094482
5773,223.76906061172485,425.5867657661438,0.9999991655349731,216.05417394638062,438.39257884025574,0.9999984502792358,211.22561103105545,441.1805830001831,0.9999996423721313,215.91621375083923,443.22430807352066,0.996319055557251
5774,223.25533151626587,422.9317078590393,0.9999994039535522,215.66190910339355,436.6332507133484,0.999998927116394,210.69476556777954,441.1841597557068,0.9999997615814209,216.2016682624817,444.74729681015015,0.9986080527305603
5775,223.31342363357544,421.8251676559448,0.9999997615814209,215.54330134391785,435.58551448583603,0.999998927116394,210.87080371379852,440.50985288619995,0.9999997615814209,217.33032512664795,444.59030199050903,0.9992658495903015
5776,222.37964248657227,419.77993290126324,0.9999991655349731,215.13045740127563,434.2385433912277,0.9999979734420776,210.7016283273697,440.1263527870178,0.9999998807907104,217.39886331558228,445.4351541996002,0.9996206760406494
5777,221.66398572921753,418.06405663490295,0.9999943971633911,214.96041250228882,432.9931597709656,0.999993085861206,210.2821819782257,439.8417534828186,0.9999998807907104,217.2523832321167,446.01558542251587,0.9999446868896484
5778,218.63527154922485,415.9542157649994,0.999992847442627,215.78193521499634,428.6626446843147,0.9999958276748657,210.54882645606995,439.5177757740021,0.9999998807907104,217.486985206604,447.8432834148407,0.9999840259552002
5779,216.92140674591064,415.9212238788605,0.9999963045120239,215.7116663455963,428.19874516129494,0.9999924898147583,210.97467064857483,438.99279975891113,1.0,217.21733236312866,447.69373774528503,0.9999898672103882
5780,216.30803775787354,414.5537497997284,0.9999942779541016,214.9149353504181,427.7921234816313,0.9999958276748657,210.45914340019226,438.67036294937134,1.0,216.75799560546875,446.868727684021,0.9999959468841553
5781,215.9525647163391,413.5109692811966,0.9999963045120239,214.72279381752014,427.28707003593445,0.9999974966049194,210.49357426166534,437.85427808761597,0.9999998807907104,217.4127378463745,447.0716371536255,0.9999954700469971
5782,213.78967654705048,412.1212083250284,0.9999960660934448,213.9422571659088,425.9389314651489,0.9999985694885254,211.57517144083977,437.4334489107132,0.9999998807907104,217.2161250114441,446.8942041397095,0.9999978542327881
5783,211.30513739585876,413.2880024909973,0.9999991655349731,214.04197812080383,425.9661931991577,0.9999986886978149,211.43052452802658,436.88143771886826,0.9999998807907104,217.194890499115,447.5536799430847,0.9999991655349731
5784,209.33077669143677,414.44191908836365,0.9999997615814209,213.31086671352386,425.84111404418945,0.999998927116394,211.40821373462677,436.59342110157013,0.9999996423721313,217.59986019134521,447.7940340042114,0.9999983310699463
5785,207.75913619995117,415.91489362716675,0.9999986886978149,213.0351973772049,426.9682607650757,0.9999995231628418,211.07110786437988,437.4221920967102,0.9999997615814209,217.92982625961304,447.8437418937683,0.999996542930603
5786,205.1955509185791,415.4234459400177,0.999984622001648,212.09489453583956,426.3882180452347,0.9999994039535522,212.01085921842605,437.28662526607513,0.9999998807907104,217.87289571762085,447.83849239349365,0.9999972581863403
5787,205.86383545398712,413.71785593032837,0.9999157190322876,209.9358458518982,424.7717385292053,0.9999994039535522,212.56489652395248,437.27797186374664,0.9999998807907104,217.73125743865967,447.83540391921997,0.9999966621398926
5788,204.16585159301758,414.41422510147095,0.9997732043266296,209.95373129844666,425.2553949356079,0.9999995231628418,212.0975163280964,437.5857455730438,0.9999998807907104,216.8934383392334,446.65162420272827,0.9999932050704956
5789,200.6696548461914,414.7644817829132,0.9999544620513916,209.21245408058167,424.4345908164978,0.9999995231628418,212.1858350634575,437.2685054540634,0.9999998807907104,216.95577716827393,446.39873361587524,0.9999914169311523
5790,193.8938865661621,412.92921555042267,0.9999872446060181,206.48407316207886,422.7144384384155,0.9999991655349731,211.41209530830383,436.04325015842915,0.9999997615814209,217.7641773223877,446.31541109085083,0.9999878406524658
5791,193.82902145385742,414.0643239021301,0.9999903440475464,206.69823551177979,423.7458357810974,0.9999991655349731,210.93203949928284,436.15218283236027,0.9999998807907104,217.51105499267578,445.9250111579895,0.9999898672103882
5792,194.6584838628769,415.27066016197205,0.9999951124191284,206.1435194015503,424.3477392196655,0.999998927116394,210.38773477077484,436.5990952849388,0.9999997615814209,217.1396722793579,445.89263105392456,0.9999693632125854
5793,195.62278482317924,416.5225405693054,0.9999972581863403,207.114999294281,425.1339821815491,0.9999978542327881,210.911195397377,437.03772258758545,0.9999997615814209,217.51330041885376,445.7578377723694,0.9999624490737915
5794,195.97906218841672,416.25592136383057,0.9999948740005493,206.70118284225464,424.9811472892761,0.999997615814209,210.1584107875824,436.21092428267,0.9999996423721313,218.27091073989868,444.90487748384476,0.9999709129333496
5795,195.38625675439835,416.41337633132935,0.9999938011169434,206.79949283599854,424.871132850647,0.9999978542327881,210.10467970371246,436.3093549311161,0.9999996423721313,217.90183401107788,444.7401711344719,0.9999715089797974
5796,196.08585495501757,416.78194189071655,0.9999918937683105,206.59878253936768,425.2818603515625,0.9999982118606567,210.19928586483002,436.3500189781189,0.9999994039535522,218.40225076675415,444.913920879364,0.9999611377716064
5797,195.69309198856354,417.1526689529419,0.9999915361404419,206.4519805908203,424.76671409606934,0.9999977350234985,210.23463785648346,435.8231734931469,0.9999995231628418,218.97154664993286,444.41359835863113,0.9999701976776123
5798,196.07955323904753,417.037713766098,0.9999878406524658,206.50632238388062,425.1242070198059,0.9999951124191284,210.33988785743713,436.18630300462246,0.9999992847442627,218.9248595237732,443.9691745880991,0.9999595880508423
5799,194.9654803276062,416.54448795318604,0.9999880790710449,207.04244661331177,425.165798664093,0.9999970197677612,210.63651072978973,436.12235702574253,0.9999996423721313,218.93075799942017,444.17967300117016,0.9999736547470093
5800,194.78356063365936,416.5021357536316,0.9999927282333374,205.59594345092773,425.6383180618286,0.9999970197677612,210.38772010803223,436.42985582351685,0.9999995231628418,218.740571975708,444.06718412041664,0.9999600648880005
5801,194.2201691865921,415.352144241333,0.9999946355819702,203.15864431858063,424.1869411468506,0.9999977350234985,210.50030386447906,436.52449160814285,0.9999996423721313,219.1304121017456,444.3598707318306,0.9999799728393555
5802,194.81023705005646,415.74499917030334,0.9999949932098389,202.74316477775574,424.3474078178406,0.9999978542327881,209.85946702957153,436.3016479611397,0.9999996423721313,218.87933206558228,443.8067898154259,0.9999629259109497
5803,195.00196319818497,415.4246778488159,0.9999984502792358,202.90667736530304,424.78135776519775,0.9999980926513672,210.32532155513763,436.03537230566144,0.9999995231628418,219.7242144048214,442.59073436260223,0.9999234676361084
5804,195.34521901607513,414.95298194885254,0.9999977350234985,203.36875420808792,425.0231137275696,0.9999945163726807,210.25915837287903,436.1359403729439,0.9999995231628418,219.39236068725586,443.70576590299606,0.9999282360076904
5805,195.21667993068695,415.44189620018005,0.9999991655349731,205.1593623161316,428.38835847377777,0.9999961853027344,210.24296510219574,435.93192544579506,0.999998927116394,219.90149845182896,441.8660533428192,0.9999388456344604
5806,195.38001662492752,414.4763147830963,0.9999991655349731,205.5904245376587,428.53011816740036,0.9999970197677612,210.37468993663788,435.90878288447857,0.9999992847442627,220.08384143561125,441.1875915527344,0.9999407529830933
5807,195.33061069250107,414.69252610206604,0.999998927116394,205.7885446548462,428.9564481973648,0.9999969005584717,210.610680103302,435.9219697341323,0.9999991655349731,219.9391465857625,440.9295063018799,0.9999310970306396
5808,195.130204975605,414.4632534980774,0.9999988079071045,203.6972966492176,425.3110785484314,0.999995231628418,210.44307923316956,435.62687411904335,0.9999992847442627,220.36398297548294,440.9096624851227,0.999934196472168
5809,194.3505883216858,414.5161545276642,0.9999984502792358,204.89267778396606,428.26641458272934,0.9999949932098389,210.36612701416016,436.13867086172104,0.9999996423721313,219.0509738922119,443.56655010581017,0.9999474287033081
5810,190.90724992752075,415.55806589126587,0.9999947547912598,200.83528780937195,424.39079236984253,0.9999979734420776,209.57917261123657,436.1568841189146,0.9999995231628418,219.101065158844,443.4434987306595,0.9999194145202637
5811,192.75353050231934,414.8069701194763,0.9999939203262329,200.8353078365326,424.1970520019531,0.9999985694885254,208.97008442878723,436.0315755456686,0.9999994039535522,218.36440134048462,442.91685223579407,0.9999375343322754
5812,191.07032132148743,414.7871685028076,0.9999936819076538,200.2885217666626,424.61738300323486,0.9999991655349731,208.90036296844482,435.84827783703804,0.9999992847442627,218.101478099823,443.7611012905836,0.9999792575836182
5813,190.14066576957703,414.07214283943176,0.9999943971633911,200.43939805030823,425.02167987823486,0.9999988079071045,208.7667887210846,436.71214562654495,0.9999991655349731,218.68862771987915,444.01000843942165,0.9999651908874512
5814,188.43767833709717,411.8622007369995,0.9999948740005493,200.63320302963257,424.7778573036194,0.9999986886978149,208.41770005226135,437.0278435945511,0.9999995231628418,218.6632695198059,444.3035779297352,0.9999597072601318
5815,188.09808731079102,412.94738560914993,0.999995231628418,199.72521257400513,424.9858193397522,0.9999985694885254,208.85801029205322,436.5837312936783,0.9999996423721313,219.2721929550171,443.3526112437248,0.9999258518218994
5816,186.47572994232178,409.2307376861572,0.9999982118606567,200.34593844413757,424.6030607223511,0.9999991655349731,207.93524551391602,436.2700107097626,0.9999995231628418,218.90038537979126,442.8795509338379,0.9999651908874512
5817,185.6770133972168,408.6835594177246,0.9999983310699463,200.73956489562988,424.7526454925537,0.9999985694885254,208.1123399734497,436.147639721632,0.9999994039535522,218.5342779159546,441.88959217071533,0.9999803304672241
5818,185.5632562637329,408.6789050102234,0.9999992847442627,200.3865351676941,424.3885746002197,0.9999986886978149,208.38597202301025,436.2240300923586,0.9999994039535522,219.63265323638916,441.66284251213074,0.9999831914901733
5819,184.97329807281494,408.61171531677246,0.9999995231628418,200.33366322517395,424.35361909866333,0.9999979734420776,208.51540970802307,436.21041356027126,0.9999990463256836,219.38209438323975,442.2522189617157,0.9999682903289795
5820,183.95669746398926,408.60750246047974,0.9999995231628418,200.43242526054382,424.0864887237549,0.9999988079071045,208.03699016571045,435.9820591825992,0.9999991655349731,219.28872203826904,441.7137680053711,0.9999661445617676
5821,183.93736863136292,408.23069047927856,0.9999994039535522,200.44762516021729,422.9214200973511,0.9999991655349731,207.40767908096313,435.3212169408798,0.9999994039535522,219.256206035614,441.66809463500977,0.9999468326568604
5822,183.97648930549622,408.4317088127136,0.9999991655349731,200.46146726608276,422.961975812912,0.9999992847442627,207.39606523513794,435.28300338983536,0.9999997615814209,219.12290859222412,442.20097494125366,0.9999451637268066
5823,183.85537910461426,407.9159598350525,0.9999991655349731,200.5481915473938,422.5071256160736,0.9999994039535522,207.41050910949707,434.9971596002579,0.9999997615814209,218.42898511886597,442.4378981590271,0.9999713897705078
5824,182.81625604629517,407.59632754325867,0.9999995231628418,200.14403104782104,422.7807273864746,0.9999994039535522,207.20451068878174,435.3846784234047,0.9999997615814209,218.15826606750488,442.600474357605,0.9999818801879883
5825,182.18230080604553,407.0885453224182,0.9999995231628418,199.88793897628784,422.6828124523163,0.9999991655349731,207.08756017684937,434.944771528244,0.9999996423721313,218.20743894577026,442.330322265625,0.9999696016311646
5826,181.0879408121109,407.0857675075531,0.9999997615814209,199.8625729084015,422.7051532268524,0.9999994039535522,207.05240678787231,434.5564843416214,0.9999994039535522,218.53171014785767,441.0984716415405,0.9999810457229614
5827,180.92440283298492,407.1735887527466,0.9999997615814209,200.24564027786255,423.00556325912476,0.9999991655349731,207.2471170425415,434.8831180334091,0.9999996423721313,217.97495079040527,441.2542269229889,0.9999791383743286
5828,180.22894622385502,406.3465301990509,0.9999998807907104,200.3987684249878,422.7166438102722,0.999998927116394,207.40428686141968,435.02682530879974,0.9999995231628418,217.98360681533813,441.4938099384308,0.999983549118042
5829,179.7728343307972,406.1698315143585,0.9999998807907104,200.29688501358032,422.8879244327545,0.9999990463256836,207.21241760253906,434.5973526239395,0.9999996423721313,218.2474808692932,440.9975416660309,0.9999836683273315
5830,179.60786324739456,406.4070405960083,0.9999998807907104,199.63612484931946,423.20509910583496,0.9999992847442627,206.56485033035278,434.74749624729156,0.9999996423721313,217.7090196609497,441.3335633277893,0.9999792575836182
5831,179.7892858237028,406.2566740512848,0.9999997615814209,199.83259963989258,423.4873716831207,0.9999994039535522,206.71266555786133,435.3082283139229,0.9999996423721313,217.24509143829346,441.2014203071594,0.9999850988388062
5832,179.45146960020065,405.50619328022003,0.9999996423721313,199.20636296272278,423.34909987449646,0.9999990463256836,206.80292129516602,434.9457845687866,0.9999998807907104,217.63169050216675,440.30021262168884,0.9999730587005615
5833,179.20787143707275,405.31795048713684,0.9999998807907104,200.26119995117188,423.95649433135986,0.9999991655349731,206.91468572616577,435.4639393687248,0.9999996423721313,218.9757513999939,440.9392759799957,0.9999185800552368
5834,180.07664646208286,404.30392944812775,0.9999998807907104,199.61285519599915,423.2979853153229,0.9999994039535522,206.61495065689087,435.00311303138733,0.9999992847442627,218.7082281112671,441.1885862350464,0.9999492168426514
5835,181.28397607803345,403.6534767448902,0.9999998807907104,200.48511123657227,423.60061049461365,0.999998927116394,207.33438873291016,435.35151052474976,0.9999991655349731,218.5962724685669,441.368577003479,0.9999656677246094
5836,181.15057682991028,404.16002728044987,0.9999998807907104,200.17973041534424,423.3987331390381,0.9999991655349731,207.01034116744995,435.058196246624,0.9999994039535522,217.8837661743164,441.0979664325714,0.9999828338623047
5837,181.37099993228912,403.7036390006542,0.9999998807907104,200.17466068267822,423.62756419181824,0.9999992847442627,207.09835624694824,435.0331200957298,0.9999995231628418,217.99766778945923,441.44856429100037,0.9999864101409912
5838,180.77944326400757,402.87956523895264,0.9999998807907104,199.6509974002838,423.25342202186584,0.9999994039535522,207.52827215194702,434.44089901447296,0.9999992847442627,218.08292198181152,440.81815123558044,0.9999740123748779
5839,180.33833292126656,402.47377347946167,0.9999996423721313,199.75851392745972,423.1837508678436,0.9999994039535522,207.4786696434021,434.54695975780487,0.9999994039535522,217.28389525413513,440.50929737091064,0.9999748468399048
5840,179.72603675723076,402.79619550704956,0.9999992847442627,199.45584297180176,423.1850655078888,0.9999995231628418,207.72919297218323,434.2188992500305,0.9999990463256836,217.0047709941864,440.0504355430603,0.9999580383300781
5841,179.3770171403885,401.67251539230347,0.9999995231628418,199.68251490592957,422.5524091720581,0.9999996423721313,207.0370969772339,434.31829857826233,0.9999991655349731,217.12430953979492,440.4626441001892,0.9999222755432129
5842,178.70164489746094,401.9024181365967,0.9999992847442627,199.3244869709015,422.95070028305054,0.9999997615814209,207.55962347984314,433.4560763835907,0.9999986886978149,216.8684332370758,440.4063148498535,0.9999464750289917
5843,179.10336220264435,401.4417533874512,0.9999996423721313,200.04832553863525,422.6167435646057,0.9999996423721313,207.49156713485718,434.12444615364075,0.9999986886978149,216.87582111358643,440.455349445343,0.9999681711196899
5844,178.73136687278748,400.87935304641724,0.9999996423721313,199.8172743320465,422.6223773956299,0.9999995231628418,207.37206268310547,434.3597810268402,0.9999986886978149,217.05060458183289,439.8427038192749,0.9999817609786987
5845,178.42963290214539,400.4887328147888,0.9999995231628418,199.55274534225464,422.57785964012146,0.9999995231628418,207.42195177078247,434.34717559814453,0.9999990463256836,217.25802087783813,439.85844707489014,0.9999630451202393
5846,178.4932804107666,399.73961997032166,0.9999995231628418,199.31566858291626,422.0896620750427,0.9999996423721313,207.1093282699585,433.77790331840515,0.9999990463256836,216.5138385295868,440.4885115623474,0.9999701976776123
5847,177.68905353546143,399.1298620700836,0.9999995231628418,199.16123485565186,422.2816905975342,0.9999995231628418,207.46074151992798,434.050767660141,0.9999991655349731,216.4629466533661,440.1324758529663,0.9999845027923584
5848,177.2635531425476,398.2649898529053,0.9999994039535522,198.57489681243896,422.562294960022,0.9999997615814209,207.13630032539368,433.3160479068756,0.9999990463256836,216.91426944732666,438.307008266449,0.9999866485595703
5849,176.4903428554535,398.02489376068115,0.9999990463256836,198.17215514183044,422.36946415901184,0.9999996423721313,206.73451280593872,433.5314223766327,0.9999983310699463,216.7317967414856,438.3882808685303,0.9999840259552002
5850,176.93157863616943,397.35114657878876,0.9999990463256836,197.9800876379013,421.63642489910126,0.9999997615814209,206.37814664840698,433.6122839450836,0.9999992847442627,216.36235809326172,439.0995442867279,0.9999784231185913
5851,176.13973355293274,394.4349093437195,0.9999995231628418,197.65331387519836,421.5937044620514,0.9999997615814209,206.2134988307953,433.40614581108093,0.9999988079071045,216.20789289474487,438.66447043418884,0.9999797344207764
5852,175.15629196166992,393.321168422699,0.9999988079071045,197.52189075946808,420.99567371606827,0.9999998807907104,206.42440748214722,433.56000113487244,0.9999991655349731,215.93323850631714,439.30285382270813,0.999985933303833
5853,174.5552544593811,392.8986887931824,0.999998927116394,197.33165979385376,421.13117825984955,0.9999998807907104,206.67210221290588,433.1573848724365,0.9999991655349731,216.2101993560791,439.43191957473755,0.9999901056289673
5854,174.7989206314087,392.34188413619995,0.999998927116394,197.5401712656021,421.41855823993683,0.9999998807907104,206.31252694129944,432.8818733692169,0.999998927116394,216.06511068344116,439.14907717704773,0.9999920129776001
5855,174.307843208313,392.2443423271179,0.9999980926513672,197.57688784599304,421.144043803215,0.9999997615814209,205.9837613105774,432.8510191440582,0.9999991655349731,215.93209719657898,438.6224641799927,0.999991774559021
5856,174.44251012802124,390.88383531570435,0.9999983310699463,197.20794034004211,421.02651512622833,0.9999997615814209,205.40795576572418,432.4516270160675,0.999998927116394,216.51065731048584,438.0014865398407,0.9999884366989136
5857,173.9414360523224,389.6764397621155,0.9999988079071045,196.51941692829132,420.2651985883713,0.9999997615814209,204.4847012758255,432.36444067955017,0.9999985694885254,213.99172711372375,438.061931848526,0.9999879598617554
5858,173.60577392578125,388.86883157491684,0.9999990463256836,195.6743430197239,419.26152217388153,0.9999996423721313,204.70925641059875,431.9091377258301,0.9999979734420776,214.67622685432434,438.1516754627228,0.9999932050704956
5859,173.17686188220978,389.4163855314255,0.9999955892562866,195.72286948561668,419.52791234850883,0.9999998807907104,204.31832003593445,431.7133927345276,0.999997615814209,214.6354320049286,437.8683384656906,0.9999918937683105
